 written on  4Feb2026 at 20:16:25 
          28
          45
    2    2    2    2    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    2    2    2    2
   -4   -2    0   11    2    0.000550   -0.000360
   -4   -2    0   12    2   -0.000317    0.000008
   -4   -2    0   13    2    0.001672   -0.000008
   -4   -2    0   14    2    0.000029   -0.000113
   -4   -2    0   15    2   -0.002259    0.000120
   -4   -2    0   16    2   -0.000044    0.000052
   -4   -2    0   17    2   -0.000634    0.000202
   -4   -2    0   18    2   -0.000023    0.000003
   -4   -2    0   19    2    0.000882    0.000063
   -4   -2    0   20    2   -0.000358    0.000197
   -4   -2    0   21    2   -0.000015   -0.000002
   -4   -2    0   22    2    0.001193    0.000149
   -4   -2    0   23    2    0.000087    0.000011
   -4   -2    0   24    2   -0.000214    0.000025
   -4   -2    0   25    2    0.000542    0.000005
   -4   -2    0   26    2   -0.000203   -0.000015
   -4   -2    0   27    2    0.002749   -0.000101
   -4   -2    0   28    2    0.000125   -0.000003
   -4   -2    0    1    3    0.000375    0.000001
   -4   -2    0    2    3   -0.000013   -0.000002
   -4   -2    0    3    3    0.004095   -0.000003
   -4   -2    0    4    3    0.000158    0.000000
   -4   -2    0    5    3    0.000068   -0.000000
   -4   -2    0    6    3    0.000007   -0.000001
   -4   -2    0    7    3    0.002255   -0.000008
   -4   -2    0    8    3    0.000188    0.000003
   -4   -2    0    9    3   -0.000769    0.000003
   -4   -2    0   10    3   -0.000331   -0.000004
   -4   -2    0   11    3   -0.002274   -0.000022
   -4   -2    0   12    3   -0.001316   -0.000014
   -4   -2    0   13    3    0.001810   -0.000000
   -4   -2    0   14    3    0.000646    0.000025
   -4   -2    0   15    3    0.002546    0.000004
   -4   -2    0   16    3    0.000669    0.000001
   -4   -2    0   17    3   -0.000085   -0.000002
   -4   -2    0   18    3   -0.003485    0.000009
   -4   -2    0   19    3   -0.000004   -0.000002
   -4   -2    0   20    3    0.000058    0.000001
   -4   -2    0   21    3    0.002473   -0.000003
   -4   -2    0   22    3   -0.000090   -0.000001
   -4   -2    0   23    3    0.000158   -0.000023
   -4   -2    0   24    3    0.002045    0.000001
   -4   -2    0   25    3    0.000173    0.000008
   -4   -2    0   26    3   -0.000934    0.000001
   -4   -2    0   27    3    0.000023   -0.000003
   -4   -2    0   28    3    0.000467    0.000029
   -4   -2    0    1    4   -0.000469    0.000005
   -4   -2    0    2    4   -0.000433   -0.000026
   -4   -2    0    3    4    0.000165   -0.000001
   -4   -2    0    4    4    0.000271    0.000016
   -4   -2    0    5    4    0.001300    0.000027
   -4   -2    0    6    4   -0.001393   -0.000049
   -4   -2    0    7    4   -0.000023   -0.000003
   -4   -2    0    8    4   -0.000475    0.000033
   -4   -2    0    9    4    0.000439   -0.000011
   -4   -2    0   10    4   -0.000111   -0.000015
   -4   -2    0   11    4   -0.000541   -0.000055
   -4   -2    0   12    4   -0.000057   -0.000018
   -4   -2    0   13    4   -0.000885   -0.000002
   -4   -2    0   14    4    0.000240   -0.000001
   -4   -2    0   15    4   -0.001555    0.000045
   -4   -2    0   16    4   -0.001293   -0.000002
   -4   -2    0   17    4    0.000325    0.000020
   -4   -2    0   18    4   -0.000128    0.000001
   -4   -2    0   19    4    0.000639    0.000010
   -4   -2    0   20    4    0.000015   -0.000001
   -4   -2    0   21    4    0.000111   -0.000000
   -4   -2    0   22    4   -0.000652    0.000010
   -4   -2    0   23    4    0.000113    0.000012
   -4   -2    0   24    4   -0.000539   -0.000009
   -4   -2    0   25    4    0.000248   -0.000002
   -4   -2    0   26    4    0.000540    0.000013
   -4   -2    0   27    4    0.001047    0.000019
   -4   -2    0   28    4    0.000356    0.000022
   -4   -2    0    1    5    0.000759   -0.000000
   -4   -2    0    2    5   -0.000874    0.000021
   -4   -2    0    3    5    0.000357   -0.000001
   -4   -2    0    4    5   -0.000805    0.000009
   -4   -2    0    5    5    0.000480   -0.000010
   -4   -2    0    6    5   -0.000164   -0.000027
   -4   -2    0    7    5    0.000271    0.000001
   -4   -2    0    8    5   -0.000129   -0.000017
   -4   -2    0    9    5    0.001180   -0.000019
   -4   -2    0   10    5    0.000133    0.000012
   -4   -2    0   11    5    0.001734    0.000006
   -4   -2    0   12    5    0.000386    0.000028
   -4   -2    0   13    5    0.000232   -0.000001
   -4   -2    0   14    5    0.000046    0.000006
   -4   -2    0   15    5   -0.000564    0.000000
   -4   -2    0   16    5    0.000264    0.000003
   -4   -2    0   17    5    0.000119    0.000006
   -4   -2    0   18    5    0.000213   -0.000001
   -4   -2    0   19    5    0.001348    0.000007
   -4   -2    0   20    5   -0.000477   -0.000002
   -4   -2    0   21    5    0.000129   -0.000001
   -4   -2    0   22    5   -0.000158    0.000008
   -4   -2    0   23    5    0.000384   -0.000034
   -4   -2    0   24    5    0.001414   -0.000002
   -4   -2    0   25    5    0.001170    0.000022
   -4   -2    0   26    5   -0.000824    0.000004
   -4   -2    0   27    5    0.000733    0.000002
   -4   -2    0   28    5    0.000086    0.000015
   -4   -2    0    1    6    0.000871    0.000021
   -4   -2    0    2    6    0.000362    0.000000
