  0.23658568E+01 -0.13565983E+02
  0.23705561E+01 -0.13558168E+02
  0.23752555E+01 -0.13550503E+02
  0.23799548E+01 -0.13542996E+02
  0.23846541E+01 -0.13535651E+02
  0.23893534E+01 -0.13528474E+02
  0.23940528E+01 -0.13521472E+02
  0.23987521E+01 -0.13514651E+02
  0.24034514E+01 -0.13508017E+02
  0.24081508E+01 -0.13501576E+02
  0.24128501E+01 -0.13495335E+02
  0.24175494E+01 -0.13489300E+02
  0.24222487E+01 -0.13483477E+02
  0.24269481E+01 -0.13477873E+02
  0.24316474E+01 -0.13472494E+02
  0.24363467E+01 -0.13467346E+02
  0.24410460E+01 -0.13462436E+02
  0.24457454E+01 -0.13457768E+02
  0.24504447E+01 -0.13453350E+02
  0.24551440E+01 -0.13449186E+02
  0.24598433E+01 -0.13445282E+02
  0.24645427E+01 -0.13441643E+02
  0.24692420E+01 -0.13438274E+02
  0.24739413E+01 -0.13435179E+02
  0.24786406E+01 -0.13432364E+02
  0.24833400E+01 -0.13429831E+02
  0.24880393E+01 -0.13427584E+02
  0.24927386E+01 -0.13425627E+02
  0.24974380E+01 -0.13423963E+02
  0.25021373E+01 -0.13422593E+02
  0.25068366E+01 -0.13421520E+02
  0.25115359E+01 -0.13420746E+02
  0.25162353E+01 -0.13420271E+02
  0.25209346E+01 -0.13420097E+02
  
  0.00000000E+00 -0.13405627E+02
  0.47097009E-02 -0.13403154E+02
  0.94194018E-02 -0.13397318E+02
  0.14129103E-01 -0.13390621E+02
  0.18838804E-01 -0.13383649E+02
  0.23548505E-01 -0.13376559E+02
  0.28258205E-01 -0.13369410E+02
  0.32967906E-01 -0.13362230E+02
  0.37677607E-01 -0.13355032E+02
  0.42387308E-01 -0.13347825E+02
  0.47097009E-01 -0.13340616E+02
  0.51806710E-01 -0.13333410E+02
  0.56516411E-01 -0.13326209E+02
  0.61226112E-01 -0.13319017E+02
  0.65935813E-01 -0.13311836E+02
  0.70645514E-01 -0.13304670E+02
  0.75355215E-01 -0.13297520E+02
  0.80064916E-01 -0.13290388E+02
  0.84774616E-01 -0.13283277E+02
  0.89484317E-01 -0.13276190E+02
  0.94194018E-01 -0.13269127E+02
  0.98903719E-01 -0.13262091E+02
  0.10361342E+00 -0.13255084E+02
  0.10832312E+00 -0.13248108E+02
  0.11303282E+00 -0.13241166E+02
  0.11774252E+00 -0.13234258E+02
  0.12245222E+00 -0.13227387E+02
  0.12716192E+00 -0.13220555E+02
  0.13187163E+00 -0.13213765E+02
  0.13658133E+00 -0.13207017E+02
  0.14129103E+00 -0.13200313E+02
  0.14600073E+00 -0.13193657E+02
  0.15071043E+00 -0.13187049E+02
  0.15542013E+00 -0.13180491E+02
  0.16012983E+00 -0.13173986E+02
  0.16483953E+00 -0.13167536E+02
  0.16954923E+00 -0.13161141E+02
  0.17425893E+00 -0.13154804E+02
  0.17896863E+00 -0.13148527E+02
  0.18367834E+00 -0.13142312E+02
  0.18838804E+00 -0.13136160E+02
  0.19309774E+00 -0.13130073E+02
  0.19780744E+00 -0.13124053E+02
  0.20251714E+00 -0.13118102E+02
  0.20722684E+00 -0.13112222E+02
  0.21193654E+00 -0.13106413E+02
  0.21664624E+00 -0.13100679E+02
  0.22135594E+00 -0.13095020E+02
  0.22606564E+00 -0.13089439E+02
  0.23077534E+00 -0.13083936E+02
  0.23548505E+00 -0.13078515E+02
  0.24019475E+00 -0.13073176E+02
  0.24490445E+00 -0.13067920E+02
  0.24961415E+00 -0.13062751E+02
  0.25432385E+00 -0.13057668E+02
  0.25903355E+00 -0.13052674E+02
  0.26374325E+00 -0.13047770E+02
  0.26845295E+00 -0.13042958E+02
  0.27316265E+00 -0.13038239E+02
  0.27787235E+00 -0.13033614E+02
  0.28258205E+00 -0.13029085E+02
  0.28729176E+00 -0.13024653E+02
  0.29200146E+00 -0.13020320E+02
  0.29671116E+00 -0.13016086E+02
  0.30142086E+00 -0.13011952E+02
  0.30613056E+00 -0.13007921E+02
  0.31084026E+00 -0.13003992E+02
  0.31554996E+00 -0.13000167E+02
  0.32025966E+00 -0.12996446E+02
  0.32496936E+00 -0.12992831E+02
  0.32967906E+00 -0.12989321E+02
  0.33438876E+00 -0.12985918E+02
  0.33909847E+00 -0.12982623E+02
  0.34380817E+00 -0.12979435E+02
  0.34851787E+00 -0.12976356E+02
  0.35322757E+00 -0.12973385E+02
  0.35793727E+00 -0.12970523E+02
  0.36264697E+00 -0.12967771E+02
  0.36735667E+00 -0.12965127E+02
  0.37206637E+00 -0.12962594E+02
  0.37677607E+00 -0.12960169E+02
  0.38148577E+00 -0.12957854E+02
  0.38619547E+00 -0.12955649E+02
  0.39090518E+00 -0.12953554E+02
  0.39561488E+00 -0.12951568E+02
  0.40032458E+00 -0.12949691E+02
  0.40503428E+00 -0.12947923E+02
  0.40974398E+00 -0.12946265E+02
  0.41445368E+00 -0.12944716E+02
  0.41916338E+00 -0.12943276E+02
  0.42387308E+00 -0.12941944E+02
  0.42858278E+00 -0.12941936E+02
  0.43329248E+00 -0.12942180E+02
  0.43800218E+00 -0.12942396E+02
  0.44271189E+00 -0.12942583E+02
  0.44742159E+00 -0.12942740E+02
  0.45213129E+00 -0.12942868E+02
  0.45684099E+00 -0.12942967E+02
  0.46155069E+00 -0.12943037E+02
  0.46626039E+00 -0.12943078E+02
  0.47097009E+00 -0.12943091E+02
  0.47567979E+00 -0.12943074E+02
  0.48037912E+00 -0.12942812E+02
